input_address,output_address,probability
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x18f5408939dfcc9352b6073690776fc9eed121f8,0.9878700375556946
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xeaa4c773f92e8b45d7cd43ac89ef86538ad1f020,0.9878694415092468
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x317ee6a53f7337d185e39a39ee0f027cc0dad4d3,0.9878656268119812
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x9fd938b0ece90fb3591a8d39f88b0f7b5b46f453,0.9878649115562439
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x611d8355e475a6d814a37d6ee540a5b2a98c4fbb,0.9878637194633484
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xfb5c225320067bcfb74fa8013809607237388b9b,0.9878580570220947
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xdf5db43ff98a5fae32fb40dd5a312fae9f1aeae3,0.9878454804420471
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x7b6983cf75d682904b6bdaf576ae7844089dc6e8,0.9878443479537964
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xfa6a58bbc582568727dc5c543c61c72eb1ea32dc,0.9878436326980591
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x4848ddf1dd0a4730add6877af9b51d8903a28012,0.9878371357917786
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x0495a9bf3338f0067475ed3114a127e395d12b42,0.9878317713737488
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x39783821da99fb5260c0c28bb49e3e363ed21182,0.9878267645835876
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xe64f4a04d6c4f54985a7e8c881b9c52f967bd22a,0.9878115057945251
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x3aabeef88704ef08ff019d14e0c121d030f97322,0.9878078103065491
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x821e23d8a40ea6ea08a6d2d668239ac3267da0ca,0.9877992868423462
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xc543b4c3573ede77c39b63a3f0c31890f6e19964,0.9877985119819641
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x00b045e589ccbd89362cec3b76a59b1a3ceade94,0.9877974390983582
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x8662ad411bc6d9deab245603d6bde96ef6219c64,0.987797200679779
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xc10d0c09f6eba56792944b7f9f9a75ab17d4ced1,0.987797200679779
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x3be1558553fbc89d65f86d87a369093c102255d2,0.987794041633606
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x32e651bff162dd655b4578352feb66b3b1521a48,0.9877846240997314
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x1a32b5fec9790a9afa7936e2f74ea9d13217340d,0.9877817630767822
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x7103abf354fcf994725509a5f38f90db08fd509f,0.9877610206604004
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x06acf175669aae0ef64c2aad71ead404301de012,0.9877550005912781
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x1b6fa67f8e306a85fcc331ca76f93d6b7d924d39,0.9877453446388245
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x29bd0253ec5ff71f06ceca774aab3761c68192f2,0.9877418279647827
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x5e7f710b4f203e1a62e3d569f0f70dde94abd247,0.9877365827560425
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xf0350684d1fbaffbd8c24f87234e5d84477b664a,0.9877318143844604
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x386e0389227c6aaf8f1a1b3362f387ac5be12dc1,0.9877309203147888
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x241ef80acdc433b8a9f3e67050d192a1eb846e45,0.9877289533615112
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x756cedd33e7ca106e8163ebaedf1bbbf8c4bbc74,0.9877238273620605
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xebc607ae6cebfdeab04e137667a9407bc1f9b709,0.987721860408783
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xceca0fd31009fe8be35aca49df268ec2ad6ac309,0.987711489200592
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xdbe2f30e7a1b54084e55845b9eaca5e03069c098,0.9877102375030518
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xb3e2c0e2e144c764560bfd4f6199ecaaf98a4f73,0.9876969456672668
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x4e1550f8ba4d157b4a47c9600dcd7e9e8c31525e,0.9876958131790161
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x2c92d72c40df27aaabfb35ed41d96602ef0e958e,0.9876921772956848
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xf27ed1b3f79cc16032d3a107dd99c24a59adb271,0.9876915812492371
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x6e2686008635e6622e229f36698e827d34a3214b,0.987689733505249
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x7393ce64f05dab43652ee3300be2648f7ffbc586,0.9876892566680908
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xc73b253a972b9bbde33f725889a84149c4ea7371,0.9876866936683655
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x7f7c6828bfa7e752f4f77cf6425c8d8f2d63c7fc,0.9876837134361267
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x1a17760e5183344c76cbad4440a060793908dd05,0.9876789450645447
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xd72715e1d67ad99a5d98eff2b6a47788f2f336ba,0.987673819065094
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xe34538d9d36bd0764dcb9729c0b3b24e0c0ca21f,0.987673819065094
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x08e1f3c0aae166e86c48db57c82481ceb0642d37,0.9876686930656433
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xdc73e54f4047c229f4f8aafab7ceaaa72299faf3,0.9876686930656433
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xd64b8868ff0bf47e302b5f76763df1ce176927c0,0.9876670837402344
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xb2d6ece7d8f53e8d022fe847fa5deea3ce70dda5,0.9876627922058105
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x433b1377bbac14aa519d2733f018943af9e1cc40,0.9876608848571777
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x6797e325d6eb3059408c4e043ba88d028de325ff,0.9876607656478882
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x0ac8377a3760738dc87c3af7d521c88dfe944880,0.9876523017883301
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x09f07022e83fdcfded64174d4b4264e0f01eab9c,0.987643837928772
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xf889ec76db630d4e507b86506f23fe4d02c336bb,0.987639844417572
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x1845de2c9086ae6023bcd7669e57a5d32e2cb592,0.9876328706741333
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x3361d02dcc6bdf1a7f190b54a68f45682690d185,0.9876311421394348
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x0c4914a15ccfe493ca540d7fd661449388a4f9d4,0.9876281023025513
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x09e8c65b36b995316b653e141bc1cbbbfa993f8e,0.987625777721405
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xd123f4f28cada1d966d98f73d2fa557767a9e4b5,0.9876224398612976
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x92e9013c44565d82e1bd03c300e2bfd05f6772b4,0.9876198768615723
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x1facc781df699930bb4eec258f39b0dca9f53ff9,0.9876111149787903
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x42358d17714c783a549600eeb78e250e15d18131,0.9876054525375366
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x5902419221f4bebe40fef8b928e215700e88d6ab,0.9876044988632202
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xc2c57c0a41674aad278b236849f104ea0a1e52b2,0.9876041412353516
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xc54fff59350c73a73ed69ae9311f29769acb807c,0.9876022934913635
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x667fea5c7a18b3ca944846a61c1c30ea78242696,0.9876012802124023
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xa17cfe9fd9c46ed91b452f6c6ce46c7701740a47,0.9875978827476501
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xcc44d15eba908179371cc37dd70b4ffa89e3f157,0.9875940680503845
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x9df153e6fc3e3b91af70e467517500a42a4320fd,0.9875885844230652
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x6e4f43f802b1b20f44720dc18e15d3dfde37fea0,0.987580418586731
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x0354abb0ea837c6de2601bbc67481fa4a23cd5fb,0.9875754117965698
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x29b2a13a29386c97e1aaa81ec69e42bda77fe2ed,0.9875714778900146
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x15f8e524107e8e28672242ee69e502728e0d4eae,0.9875655770301819
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x4ee6796d4f43487674c960edbdce21102ad6536f,0.9875617027282715
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x23e8821c0e2b4f1077426dddf9362fc4518442a7,0.987555205821991
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x266e95ea3579f94e7dede35fc5bb3b2b9724ea7f,0.9875546097755432
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x4201498564d67ec0b2fa898696cce5ab8989b47a,0.9875520467758179
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xc22127170a7db3aa15f99a158bdee941d7717684,0.987548828125
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x67222ab9969add297659f29347dea21164376901,0.9875428676605225
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xbb4205e9be543237fb6d18e04806108832ce68c2,0.9875354170799255
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x7a13a69520f9e069efd3167ea5368e44caccc620,0.9875349998474121
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x7875dbe6ef14c7d32ba80251c49d5ec165a6acd4,0.9875251054763794
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x0926bc0d60483aa941a5f7ace76760853672a88c,0.9875214695930481
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x7effd5e664cf98eb6702487cea4604a9b9575054,0.9875160455703735
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x99cf3d39ec1d55927adb5a34152e1441b2b624f9,0.9875160455703735
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x6e234c5dd4ac479f23340f223be2dea067fa1ea9,0.987505316734314
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x1d7f641e683fcbf240b14cacfe2b7f44ecc3c405,0.9875028729438782
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x4b5b99bcf9b25823527a0a827741fd2fc45ffbe0,0.987500786781311
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x570d5690deaa08815b7ea29a35eda60a50eeff07,0.9875001311302185
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x4dcd682b6ff8cadd34b1cf48ed210fac414902fb,0.9874938130378723
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x43fb517dc1c0110c3b2b9fff97a68388f907e71a,0.9874889254570007
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x9bd005bab2c830f0571bf46541593ffcfd8c270f,0.9874745607376099
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x42aaa8608db5fff5c63091947ee0671c92d731e7,0.9874680042266846
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x2d8e061892a5dcce21966ae1bb0788fd3e8ba059,0.9874624609947205
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x5ddde220db8a40980b596add98295e08541456c9,0.9874606728553772
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x3f107faf53efbd7bdc133a4b7e37da979350dc41,0.9874581694602966
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x5337bc3f063148ae4ddf3ae88186f680479f2ac7,0.987457811832428
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x9db685f81019e595b2ab97bc775c7ff195e4e511,0.9874576926231384
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x4b9d3016088343b44f23b966c172a2a5c4e0da62,0.98745197057724
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x8a3c3789672696d48884080dd8876a7470cb81db,0.9874431490898132
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x79fe24fa69b77c22ab7ce6fc0ca1f16b7172a1cf,0.987441897392273
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x79fd962ad4533dd07b14d4d7e0a9f6c357ec609f,0.9874394536018372
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x65c8f1e8132eb2bad64b021afd98e1d27a610f7b,0.987436056137085
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x5923e31429b0450f06953ef3a1a63016551b165d,0.9874323606491089
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x2102392053caab03c4e513f1f469257530df511d,0.9874246716499329
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xfce5020967f0ab212c9c35609926e40e23a21a80,0.9874178171157837
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x98a8ee262ab59d8ea47610c10694b387ade9b658,0.9874140620231628
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x9de2efddbbc588005692c023f9e709376e904e22,0.9874130487442017
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x4c160e43093da67d186d80de1f43901fd31bb9d6,0.9874125719070435
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x76a83c664d4854f59f2729e305b0a6ab1da2302f,0.9874109625816345
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x7ee4163ee4b25536af758064a3d9cc3c01763c1b,0.9873989820480347
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x04f487bdc9e981b9d1d95dd4c440fcd270667bd3,0.9873952865600586
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x5bee4673d30cc6baeeeceaefc679b5be174a46e5,0.9873934984207153
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xcc2de3be390a51fd3c8182e0c80e1131eed67e75,0.9873892068862915
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x56766efa0ecf222c8679f2ea4d0137da92752d65,0.9873877167701721
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x61e9a18b5bf6f79544dae1c78957d72fac520834,0.9873809814453125
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xd071cd20868a818dfe548579f3e2ce05678557e3,0.9873765707015991
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xfc4b72842820e0fa8ab4f3892dc7a9affa467efd,0.9873620271682739
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xd7631787b4dcc87b1254cfd1e5ce48e96823dee8,0.9873611927032471
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x2f1341e832c8d27050ef5627662c081d31e10d38,0.9873607158660889
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xba8a9797734d8fd77d046bfb31e0eaff5c7ae98b,0.9873579740524292
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x999bd40f2b165a7e994ac080f3ae33481ce001cb,0.9873532056808472
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xd96c8fa527db20ddf02981cf92cb578cc07b448b,0.987346351146698
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x862b4e774b3a242952dc7076c9661a017f42164a,0.9873420596122742
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x3223cedc62586ced05a7cca9b9deb7abbc06d66d,0.9873419404029846
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x543f0d6f4b5dfc523623cc429ec0fdd01e97f14c,0.9873201847076416
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x777bb70355781f492d0d0d0e0785222b6d54375c,0.9873194694519043
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xcbbedb9efe421e3efb5cdb0ea9767691cd216efb,0.9873186945915222
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xfea668d6acfdfc79b980c2206877a12a23ab1106,0.9873024225234985
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xd9653eccb6a1061f6395dea2ac6b71ea605c61ea,0.9872960448265076
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x8a18c0d3302f9c530a7072c73be82713f132224c,0.9872927665710449
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x4f0b8b18809f1ede9beaa8581d41d0a8f379175f,0.9872909188270569
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x3e05fdfdfd58c25d2a8d68645bdefe0dfe50bc67,0.9872907996177673
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x68231059cecdab9bfdcdf7181dfae5f8a21439a4,0.987285315990448
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x10c3dea7eaf61d41073f6ef148f9352b59bd5553,0.9872772097587585
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xa784f4f0ae6b603343c14e4d0ef717a15afb0b8c,0.987276017665863
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x66b8733a18ded161f9140310e274423399158690,0.9872736930847168
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x71d5a04709841b3d5e8fc65327542e3c64d7fea8,0.9872696399688721
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xd94c2b8123d42188d93da67ba247411da6d8a693,0.987266480922699
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x2431d4b2714aebd2686f0199f602d45c7429f232,0.98726487159729
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xe8a91deca7a4f4681f7078128ab353fc00f87d21,0.9872615337371826
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xb7c0b9fc6dea370d1c7f3029006769ebd116c675,0.9872599840164185
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x5e0aff653e30a2d6bb292798ffc7502eeb201370,0.9872567653656006
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xe5627b010caf3e08db4e91b6bce5ca472e579a7d,0.9872531294822693
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x48c59f4df4c4abccddcebd357586ba53a1697566,0.987251877784729
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xe77f1472bf102abae599498dc7a1dbf2fa857cf4,0.9872484803199768
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x6bf8461e190ddb92d72fcf0f23a4abc88cd81108,0.9872483611106873
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xc418b26e764aa2e291e532d875d57ea9356de6b9,0.9872450232505798
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x9e2b159d0fa349c24814172342a72b2115e3df55,0.9872431755065918
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x465a634dae73791e0e737032af966c84408a417f,0.9872422218322754
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x41ab7a461c3ff59d429577640d7f420f300de8ed,0.987237811088562
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x3a5e49bdc5598c1a81cdd6c616f7ae5e20f54476,0.9872288703918457
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x10166efdbe31a720802a22548797985d36de7a8e,0.987224817276001
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x87405ac9ad9668cec6c0b65f2f497e3d940128f5,0.9872232675552368
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x529eb296914bd77b1199fc04307d146bf108d8c0,0.9872178435325623
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xf38ae495d1dc565badaa0cf9c410f2a36640b3a5,0.9872176051139832
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x83b4fc962d85d8026cf199a1cb5eb557054bcd2a,0.9872159361839294
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x95dea6ceacd268ad6f27f17c2a74c0d2afb5aa7d,0.9872069954872131
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xb3be78b7acb600764362e2fc0d892bc36bc89e1c,0.9872046709060669
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x728093246a886642953a0253ed139ad79b11ab51,0.9872010946273804
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x4c8fa3fcd39155b28e183bf95513d72dd3428ce8,0.9871987700462341
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x953af728a6d3ed9ca5a14038745c55b3225d3b09,0.987187385559082
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xe355ce618c9d127f54cf50c417e23faf3fe9e674,0.9871830940246582
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x75448d369f43e9b492d917118283eb1554cab3f6,0.987180769443512
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xf59fb2a8d84baf66d9d2706041a2e6d595ed94aa,0.9871785640716553
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x0dd8592ab1d3f719ed8ea591ce0243f930e7a6b6,0.9871773719787598
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xa640c768475108ed90cb69fc7b65f332d89d862f,0.9871742725372314
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xe11b438de155433faa52080c2c728dff8537c9dc,0.9871718287467957
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x1b1109c9e39634c81643bbb1dd566d97bb9b4d2b,0.9871681928634644
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xb38c42115184c6de82ade63c705fb5f7436f377d,0.9871641397476196
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x71f9e551c77870b7a6a0e6e51bc2aabbe0cf832e,0.9871600866317749
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x01c2648086088e711f16274415c7fb16e6bfbe76,0.9871588945388794
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x3ae0f134a45db9dde21412b3c80da67a01da7e77,0.9871543645858765
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x39abd0bc22cf23bb83f886f64cf5eabfe6565ecb,0.9871463775634766
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xd0ed1e1ac389e9194991aa2c3176f9ebe8c5e6ed,0.987146258354187
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xa2fa54645cd26e628cccb1cac4cdb4abfa6cca09,0.9871451258659363
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xc344c6d24c4342dddf6d55bfb5a72f13d016bba8,0.9871374368667603
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x6e090a4793a88a85db2a29f5771a0410a93ec533,0.9871371984481812
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x4a8491dbe9a3fc2bdd26cbf851906d39beff9202,0.9871330261230469
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x5eab0079c8bf88cc49ce47d2eca7c16ecadf7a7e,0.9871323108673096
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xcde66d9ab128c7e5bd4f0e89492a53e03ed501b4,0.9871317148208618
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x8dc5691704967edfbd437a958d0fbc973a2266e1,0.9871265292167664
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x2d74121ac3876737e7b855ed8e8b81e236959e6f,0.9871245622634888
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x905ae527c111e09e2d9dfee3ba234ba61de6fc7b,0.987117350101471
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x54cf18f86f687efd36f23887e18cb1098264d9c2,0.9871161580085754
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x55e38e00ef0ab785994f701498329edb479e4187,0.9871124625205994
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xfb1824daaf19e05c47b2feb2a2a11e9d4b0490f7,0.9871072173118591
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xd68c3a6fbb483a21306e16e6dd67909e0e19b61a,0.9870973825454712
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x8ca763db83df52055531d1f452bcd5e2a5536988,0.9870757460594177
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x56a98e927803ff760933c0c7d10200d898924609,0.9870750308036804
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x64e1908b7678dfa1a9d69ed95fd4a76df0a2a6e8,0.9870713353157043
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x88fb099b47c34303298422ede9dfa4f7108bcdc4,0.9870703816413879
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x139c3b71839c06b4ca7430bf2c1ef4e761200043,0.9870638847351074
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xf18c1aec8c2d6f13daf81e0c61daa06914c3e5bf,0.9870597124099731
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x77f07baf21dd5ef7c37245d8129614b26f2807e6,0.9870418310165405
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xc3323c9020a4e26c1f83f3b85116887ce216c8c6,0.9870308041572571
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x11a18f8de6132c7067a957deae87298e348f5a35,0.9870308041572571
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x796204ee133c118226b41093629b69161e615801,0.9870234727859497
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xfca239aafdf9fd3a1293af0f6f11042a84d71314,0.9870176911354065
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x210b32d1a76e694caba800f2bf85fd388be67dd1,0.9870169758796692
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xae529694051b89d0e649e0c0ccd7edb3d74cea6c,0.9870122075080872
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xa239ab0872a52ce6d219aef9a59d049a3c1d636a,0.987011730670929
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xc14d6f77dc2b0a572ca493534c904909a7fd34a9,0.9870026707649231
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xbdf314dc512d60ec8cb4565ef4b474bd79bfe676,0.9869994521141052
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x5219b81365dcf47c7a31efb81ce60bd71d2053b0,0.9869863390922546
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xf15ce4816c4dd8b5aa87d49d1b633f74b1ff915c,0.9869819283485413
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xafed65a9c2ecf51d0aa5b95a3b57e749bc7151a5,0.9869813323020935
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x6ec5504f2e38deb6f9e811410309c9fc61ed6f40,0.9869784116744995
